10000(x),10000(y),IUF-2,IUF-3,IUF-4,IUF-5,IUF-6,IUF-7,IUF-8,IUF-9,IUF-10
938,4380,3,2,2,2,2,1,1,1,1
7340,6272,3,2,2,2,2,1,1,1,1
9593,1577,3,2,2,2,2,1,1,1,1
2873,6442,3,2,2,2,2,1,1,1,1
6945,4160,3,2,2,2,2,1,1,1,1
3109,5248,3,2,2,2,2,1,1,1,1
9124,9715,3,2,2,2,2,1,1,1,1
4894,5437,3,2,2,2,2,1,1,1,1
7585,2531,3,2,2,2,2,1,1,1,1
909,9699,3,2,2,2,2,1,1,1,1
2206,8268,3,2,2,2,2,1,1,1,1
7359,7983,3,2,2,2,2,1,1,1,1
6003,889,3,2,2,2,2,1,1,1,1
5593,3669,3,2,2,2,2,1,1,1,1
2923,27,3,2,2,2,2,1,1,1,1
9879,9329,3,2,2,2,2,1,1,1,1
7494,232,3,2,2,2,2,1,1,1,1
3821,8626,3,2,2,2,2,1,1,1,1
8991,6770,3,2,2,2,2,1,1,1,1
6458,170,3,2,2,2,2,1,1,1,1
9272,5874,3,2,2,2,2,1,1,1,1
9939,6286,3,2,2,2,2,1,1,1,1
6273,3272,3,2,2,2,2,1,1,1,1
4457,6933,3,2,2,2,2,1,1,1,1
6863,8438,3,2,2,2,2,1,1,1,1
5396,9070,3,2,2,2,2,1,1,1,1
858,8692,3,2,2,2,2,1,1,1,1
4707,5268,3,2,2,2,2,1,1,1,1
7839,1436,3,2,2,2,2,1,1,1,1
6096,9568,3,2,2,2,2,1,1,1,1
6795,3133,3,2,2,2,2,1,1,1,1
979,8189,3,2,2,2,2,1,1,1,1
8066,973,3,2,2,2,2,1,1,1,1
5987,5857,3,2,2,2,2,1,1,1,1
651,443,3,2,2,2,2,1,1,1,1
2689,1350,3,2,2,2,2,1,1,1,1
6628,6971,3,2,2,2,2,1,1,1,1
9979,7463,3,2,2,2,2,1,1,1,1
7453,3969,3,2,2,2,2,1,1,1,1
4467,9912,3,2,2,2,2,1,1,1,1
4665,6986,3,2,2,2,2,1,1,1,1
8832,4517,3,2,2,2,2,1,1,1,1
9091,2219,3,2,2,2,2,1,1,1,1
3719,8672,3,2,2,2,2,1,1,1,1
8857,176,3,2,2,2,2,1,1,1,1
6200,1254,3,2,2,2,2,1,1,1,1
5360,4260,3,2,2,2,2,1,1,1,1
8577,5161,3,2,2,2,2,1,1,1,1
5098,4540,3,2,2,2,2,1,1,1,1
6720,4348,3,2,2,2,2,1,1,1,1
8076,2021,3,2,2,2,2,1,1,1,1
9933,8865,3,2,2,2,2,1,1,1,1
4742,1107,3,2,2,2,2,1,1,1,1
1203,407,3,2,2,2,2,1,1,1,1
9820,964,3,2,2,2,2,1,1,1,1
7968,256,3,2,2,2,2,1,1,1,1
3489,1499,3,2,2,2,2,1,1,1,1
2942,1291,3,2,2,2,2,1,1,1,1
5134,6532,3,2,2,2,2,1,1,1,1
2065,4639,3,2,2,2,2,1,1,1,1
8924,2742,3,2,2,2,2,1,1,1,1
4628,7527,3,2,2,2,2,1,1,1,1
702,1016,3,2,2,2,2,1,1,1,1
5667,9131,3,2,2,2,2,1,1,1,1
9580,4130,3,2,2,2,2,1,1,1,1
1560,3187,3,2,2,2,2,1,1,1,1
1925,1333,3,2,2,2,2,1,1,1,1
7490,4850,3,2,2,2,2,1,1,1,1
9433,8838,3,2,2,2,2,1,1,1,1
9159,9518,3,2,2,2,2,1,1,1,1
894,4922,3,2,2,2,2,1,1,1,1
207,75,3,2,2,2,2,1,1,1,1
4290,3930,3,2,2,2,2,1,1,1,1
8183,731,3,2,2,2,2,1,1,1,1
2989,2822,3,2,2,2,2,1,1,1,1
8897,341,3,2,2,2,2,1,1,1,1
7722,1227,3,2,2,2,2,1,1,1,1
985,9461,3,2,2,2,2,1,1,1,1
3764,1995,3,2,2,2,2,1,1,1,1
511,939,3,2,2,2,2,1,1,1,1
4346,1632,3,2,2,2,2,1,1,1,1
9340,1869,3,2,2,2,2,1,1,1,1
4259,271,3,2,2,2,2,1,1,1,1
5471,8663,3,2,2,2,2,1,1,1,1
6710,4171,3,2,2,2,2,1,1,1,1
4587,4002,3,2,2,2,2,1,1,1,1
2860,1892,3,2,2,2,2,1,1,1,1
694,5425,3,2,2,2,2,1,1,1,1
1665,1423,3,2,2,2,2,1,1,1,1
5542,9453,3,2,2,2,2,1,1,1,1
5628,3494,3,2,2,2,2,1,1,1,1
6552,3252,3,2,2,2,2,1,1,1,1
5022,7193,3,2,2,2,2,1,1,1,1
5899,6435,3,2,2,2,2,1,1,1,1
5337,1071,3,2,2,2,2,1,1,1,1
5897,9757,3,2,2,2,2,1,1,1,1
2284,2337,3,2,2,2,2,1,1,1,1
1680,2259,3,2,2,2,2,1,1,1,1
3530,7348,3,2,2,2,2,1,1,1,1
8819,1525,3,2,2,2,2,1,1,1,1
4720,8314,3,2,2,2,2,1,1,1,1
6074,6340,3,2,2,2,2,1,1,1,1
412,6765,3,2,2,2,2,1,1,1,1
4203,9676,3,2,2,2,2,1,1,1,1
3974,8164,3,2,2,2,2,1,1,1,1
916,144,3,2,2,2,2,1,1,1,1
8251,9618,3,2,2,2,2,1,1,1,1
5634,7533,3,2,2,2,2,1,1,1,1
1679,2597,3,2,2,2,2,1,1,1,1
2975,3836,3,2,2,2,2,1,1,1,1
6230,8861,3,2,2,2,2,1,1,1,1
6189,7725,3,2,2,2,2,1,1,1,1
6227,6256,3,2,2,2,2,1,1,1,1
6826,1042,3,2,2,2,2,1,1,1,1
1242,8005,3,2,2,2,2,1,1,1,1
9024,1718,3,2,2,2,2,1,1,1,1
242,8465,3,2,2,2,2,1,1,1,1
2890,2953,3,2,2,2,2,1,1,1,1
7185,9227,3,2,2,2,2,1,1,1,1
2793,1114,3,2,2,2,2,1,1,1,1
3302,5933,3,2,2,2,2,1,1,1,1
2535,4737,3,2,2,2,2,1,1,1,1
8431,5065,3,2,2,2,2,1,1,1,1
9433,2971,3,2,2,2,2,1,1,1,1
9696,8810,3,2,2,2,2,1,1,1,1
1871,287,3,2,2,2,2,1,1,1,1
4513,6055,3,2,2,2,2,1,1,1,1
8105,9964,3,2,2,2,2,1,1,1,1
4719,3915,3,2,2,2,2,1,1,1,1
4128,8336,3,2,2,2,2,1,1,1,1
9312,3333,3,2,2,2,2,1,1,1,1
7861,3398,3,2,2,2,2,1,1,1,1
77,6631,3,2,2,2,2,1,1,1,1
1448,2245,3,2,2,2,2,1,1,1,1
7431,6548,3,2,2,2,2,1,1,1,1
7649,5584,3,2,2,2,2,1,1,1,1
3006,6814,3,2,2,2,2,1,1,1,1
1282,3991,3,2,2,2,2,1,1,1,1
5698,7929,3,2,2,2,2,1,1,1,1
2184,1440,3,2,2,2,2,1,1,1,1
9998,1398,3,2,2,2,2,1,1,1,1
6320,8334,3,2,2,2,2,1,1,1,1
2893,1993,3,2,2,2,2,1,1,1,1
2963,8185,3,2,2,2,2,1,1,1,1
2489,8333,3,2,2,2,2,1,1,1,1
184,3704,3,2,2,2,2,1,1,1,1
4624,3352,3,2,2,2,2,1,1,1,1
3259,4444,3,2,2,2,2,1,1,1,1
7094,2975,3,2,2,2,2,1,1,1,1
9982,9916,3,2,2,2,2,1,1,1,1
3222,878,3,2,2,2,2,1,1,1,1
3377,1775,3,2,2,2,2,1,1,1,1
8406,9293,3,2,2,2,2,1,1,1,1
5912,1506,3,2,2,2,2,1,1,1,1
5112,3694,3,2,2,2,2,1,1,1,1
5665,717,3,2,2,2,2,1,1,1,1
4981,2324,3,2,2,2,2,1,1,1,1
1268,9670,3,2,2,2,2,1,1,1,1
9813,9491,3,2,2,2,2,1,1,1,1
4913,5453,3,2,2,2,2,1,1,1,1
2323,9294,3,2,2,2,2,1,1,1,1
2703,5774,3,2,2,2,2,1,1,1,1
2540,1345,3,2,2,2,2,1,1,1,1
4042,4295,3,2,2,2,2,1,1,1,1
9028,3223,3,2,2,2,2,1,1,1,1
2898,8330,3,2,2,2,2,1,1,1,1
1207,6230,3,2,2,2,2,1,1,1,1
9120,949,3,2,2,2,2,1,1,1,1
3210,9548,3,2,2,2,2,1,1,1,1
4134,3700,3,2,2,2,2,1,1,1,1
2047,5412,3,2,2,2,2,1,1,1,1
198,4131,3,2,2,2,2,1,1,1,1
1166,2299,3,2,2,2,2,1,1,1,1
1981,3719,3,2,2,2,2,1,1,1,1
1668,497,3,2,2,2,2,1,1,1,1
9467,790,3,2,2,2,2,1,1,1,1
2733,2174,3,2,2,2,2,1,1,1,1
9536,7199,3,2,2,2,2,1,1,1,1
9420,2441,3,2,2,2,2,1,1,1,1
8914,7372,3,2,2,2,2,1,1,1,1
9782,3853,3,2,2,2,2,1,1,1,1
1125,4010,3,2,2,2,2,1,1,1,1
1586,7512,3,2,2,2,2,1,1,1,1
6059,8109,3,2,2,2,2,1,1,1,1
6364,8322,3,2,2,2,2,1,1,1,1
4712,2826,3,2,2,2,2,1,1,1,1
9133,5781,3,2,2,2,2,1,1,1,1
5230,4126,3,2,2,2,2,1,1,1,1
3895,4346,3,2,2,2,2,1,1,1,1
9826,4047,3,2,2,2,2,1,1,1,1
6215,4600,3,2,2,2,2,1,1,1,1
3982,9378,3,2,2,2,2,1,1,1,1
1579,5492,3,2,2,2,2,1,1,1,1
186,4587,3,2,2,2,2,1,1,1,1
2845,4768,3,2,2,2,2,1,1,1,1
1782,7548,3,2,2,2,2,1,1,1,1
236,7087,3,2,2,2,2,1,1,1,1
9023,335,3,2,2,2,2,1,1,1,1
4137,4700,3,2,2,2,2,1,1,1,1
1671,917,3,2,2,2,2,1,1,1,1
3723,5527,3,2,2,2,2,1,1,1,1
4521,9954,3,2,2,2,2,1,1,1,1
8845,2159,3,2,2,2,2,1,1,1,1
1566,8184,3,2,2,2,2,1,1,1,1
97,9543,3,2,2,2,2,1,1,1,1
6954,7065,3,2,2,2,2,1,1,1,1
880,4304,3,2,2,2,2,1,1,1,1
1301,6092,3,2,2,2,2,1,1,1,1
3355,3369,3,2,2,2,2,1,1,1,1
6219,6622,3,2,2,2,2,1,1,1,1
142,7813,3,2,2,2,2,1,1,1,1
2735,8849,3,2,2,2,2,1,1,1,1
3406,7083,3,2,2,2,2,1,1,1,1
3815,5936,3,2,2,2,2,1,1,1,1
4060,1438,3,2,2,2,2,1,1,1,1
9578,8087,3,2,2,2,2,1,1,1,1
2889,636,3,2,2,2,2,1,1,1,1
6837,9733,3,2,2,2,2,1,1,1,1
4184,2164,3,2,2,2,2,1,1,1,1
9856,2840,3,2,2,2,2,1,1,1,1
1905,8391,3,2,2,2,2,1,1,1,1
1575,1338,3,2,2,2,2,1,1,1,1
1855,3087,3,2,2,2,2,1,1,1,1
8154,1186,3,2,2,2,2,1,1,1,1
7807,9987,3,2,2,2,2,1,1,1,1
4277,2704,3,2,2,2,2,1,1,1,1
5459,1665,3,2,2,2,2,1,1,1,1
4576,4340,3,2,2,2,2,1,1,1,1
9764,1579,3,2,2,2,2,1,1,1,1
9623,7214,3,2,2,2,2,1,1,1,1
4175,2421,3,2,2,2,2,1,1,1,1
6141,938,3,2,2,2,2,1,1,1,1
3000,5077,3,2,2,2,2,1,1,1,1
4559,3649,3,2,2,2,2,1,1,1,1
8168,9751,3,2,2,2,2,1,1,1,1
2418,4890,3,2,2,2,2,1,1,1,1
9310,2711,3,2,2,2,2,1,1,1,1
5210,3699,3,2,2,2,2,1,1,1,1
1968,7846,3,2,2,2,2,1,1,1,1
9805,7859,3,2,2,2,2,1,1,1,1
915,400,3,2,2,2,2,1,1,1,1
7453,7444,3,2,2,2,2,1,1,1,1
3737,7365,3,2,2,2,2,1,1,1,1
3540,8244,3,2,2,2,2,1,1,1,1
9839,423,3,2,2,2,2,1,1,1,1
70,3046,3,2,2,2,2,1,1,1,1
4376,5905,3,2,2,2,2,1,1,1,1
8643,6054,3,2,2,2,2,1,1,1,1
7571,1133,3,2,2,2,2,1,1,1,1
3186,9772,3,2,2,2,2,1,1,1,1
9930,8179,3,2,2,2,2,1,1,1,1
2081,4772,3,2,2,2,2,1,1,1,1
1528,7473,3,2,2,2,2,1,1,1,1
4724,6390,3,2,2,2,2,1,1,1,1
4195,4408,3,2,2,2,2,1,1,1,1
1533,1485,3,2,2,2,2,1,1,1,1
5757,5961,3,2,2,2,2,1,1,1,1
292,183,3,2,2,2,2,1,1,1,1
1335,4228,3,2,2,2,2,1,1,1,1
8647,9828,3,2,2,2,2,1,1,1,1
9049,9067,3,2,2,2,2,1,1,1,1
8037,3591,3,2,2,2,2,1,1,1,1
7317,4905,3,2,2,2,2,1,1,1,1
7046,3334,3,2,2,2,2,1,1,1,1
986,7140,3,2,2,2,2,1,1,1,1
7568,2009,3,2,2,2,2,1,1,1,1
644,915,3,2,2,2,2,1,1,1,1
2081,7116,3,2,2,2,2,1,1,1,1
5,1401,3,2,2,2,2,1,1,1,1
3464,9907,3,2,2,2,2,1,1,1,1
963,5090,3,2,2,2,2,1,1,1,1
1083,5819,3,2,2,2,2,1,1,1,1
5835,1056,3,2,2,2,2,1,1,1,1
5784,7433,3,2,2,2,2,1,1,1,1
4871,4529,3,2,2,2,2,1,1,1,1
70,5924,3,2,2,2,2,1,1,1,1
8262,9030,3,2,2,2,2,1,1,1,1
4923,3207,3,2,2,2,2,1,1,1,1
1256,4676,3,2,2,2,2,1,1,1,1
9862,7690,3,2,2,2,2,1,1,1,1
7521,6464,3,2,2,2,2,1,1,1,1
8060,3703,3,2,2,2,2,1,1,1,1
3629,4843,3,2,2,2,2,1,1,1,1
8653,6667,3,2,2,2,2,1,1,1,1
2981,5019,3,2,2,2,2,1,1,1,1
7895,7265,3,2,2,2,2,1,1,1,1
1242,8705,3,2,2,2,2,1,1,1,1
3698,5232,3,2,2,2,2,1,1,1,1
5883,1517,3,2,2,2,2,1,1,1,1
8141,8209,3,2,2,2,2,1,1,1,1
8304,7000,3,2,2,2,2,1,1,1,1
5222,7894,3,2,2,2,2,1,1,1,1
2211,5705,3,2,2,2,2,1,1,1,1
7299,4838,3,2,2,2,2,1,1,1,1
9172,489,3,2,2,2,2,1,1,1,1
5198,1607,3,2,2,2,2,1,1,1,1
8463,2710,3,2,2,2,2,1,1,1,1
5983,4176,3,2,2,2,2,1,1,1,1
1740,8423,3,2,2,2,2,1,1,1,1
7979,8220,3,2,2,2,2,1,1,1,1
2488,2780,3,2,2,2,2,1,1,1,1
797,1023,3,2,2,2,2,1,1,1,1
8851,3441,3,2,2,2,2,1,1,1,1
3912,2630,3,2,2,2,2,1,1,1,1
3147,3827,3,2,2,2,2,1,1,1,1
685,1197,3,2,2,2,2,1,1,1,1
5454,8205,3,2,2,2,2,1,1,1,1
107,3701,3,2,2,2,2,1,1,1,1
7479,3794,3,2,2,2,2,1,1,1,1
4280,5289,3,2,2,2,2,1,1,1,1
4489,637,3,2,2,2,2,1,1,1,1
4458,9449,3,2,2,2,2,1,1,1,1
7578,2452,3,2,2,2,2,1,1,1,1
6098,4277,3,2,2,2,2,1,1,1,1
4134,6485,3,2,2,2,2,1,1,1,1
1936,4967,3,2,2,2,2,1,1,1,1
4474,1695,3,2,2,2,2,1,1,1,1
7361,1563,3,2,2,2,2,1,1,1,1
6176,7421,3,2,2,2,2,1,1,1,1
2562,3322,3,2,2,2,2,1,1,1,1
2264,4240,3,2,2,2,2,1,1,1,1
9171,9299,3,2,2,2,2,1,1,1,1
2173,8285,3,2,2,2,2,1,1,1,1
8751,847,3,2,2,2,2,1,1,1,1
971,918,3,2,2,2,2,1,1,1,1
8346,7668,3,2,2,2,2,1,1,1,1
9112,1949,3,2,2,2,2,1,1,1,1
8488,3491,3,2,2,2,2,1,1,1,1
7858,5297,3,2,2,2,2,1,1,1,1
4205,5307,3,2,2,2,2,1,1,1,1
4170,6720,3,2,2,2,2,1,1,1,1
8169,4414,3,2,2,2,2,1,1,1,1
1638,7097,3,2,2,2,2,1,1,1,1
5632,5243,3,2,2,2,2,1,1,1,1
5226,4525,3,2,2,2,2,1,1,1,1
9091,2322,3,2,2,2,2,1,1,1,1
6106,1224,3,2,2,2,2,1,1,1,1
7232,7794,3,2,2,2,2,1,1,1,1
1613,8410,3,2,2,2,2,1,1,1,1
9029,4696,3,2,2,2,2,1,1,1,1
8151,1191,3,2,2,2,2,1,1,1,1
6382,2850,3,2,2,2,2,1,1,1,1
9370,5410,3,2,2,2,2,1,1,1,1
1842,909,3,2,2,2,2,1,1,1,1
4256,1744,3,2,2,2,2,1,1,1,1
2547,5840,3,2,2,2,2,1,1,1,1
8038,4491,3,2,2,2,2,1,1,1,1
228,5651,3,2,2,2,2,1,1,1,1
2258,8210,3,2,2,2,2,1,1,1,1
4794,6856,3,2,2,2,2,1,1,1,1
3314,9897,3,2,2,2,2,1,1,1,1
9379,7320,3,2,2,2,2,1,1,1,1
4181,4393,3,2,2,2,2,1,1,1,1
7366,1877,3,2,2,2,2,1,1,1,1
3816,8556,3,2,2,2,2,1,1,1,1
3354,6759,3,2,2,2,2,1,1,1,1
8113,4132,3,2,2,2,2,1,1,1,1
7892,7910,3,2,2,2,2,1,1,1,1
9332,7474,3,2,2,2,2,1,1,1,1
4129,8809,3,2,2,2,2,1,1,1,1
6624,1011,3,2,2,2,2,1,1,1,1
7010,5858,3,2,2,2,2,1,1,1,1
1940,2465,3,2,2,2,2,1,1,1,1
2544,5476,3,2,2,2,2,1,1,1,1
4226,6899,3,2,2,2,2,1,1,1,1
2966,5536,3,2,2,2,2,1,1,1,1
8973,5614,3,2,2,2,2,1,1,1,1
297,6028,3,2,2,2,2,1,1,1,1
2846,8411,3,2,2,2,2,1,1,1,1
9274,1241,3,2,2,2,2,1,1,1,1
7374,5409,3,2,2,2,2,1,1,1,1
6533,1253,3,2,2,2,2,1,1,1,1
1633,8754,3,2,2,2,2,1,1,1,1
6087,8257,3,2,2,2,2,1,1,1,1
8719,506,3,2,2,2,2,1,1,1,1
5400,8074,3,2,2,2,2,1,1,1,1
6919,8464,3,2,2,2,2,1,1,1,1
9013,165,3,2,2,2,2,1,1,1,1
6942,1852,3,2,2,2,2,1,1,1,1
4596,8468,3,2,2,2,2,1,1,1,1
4976,8841,3,2,2,2,2,1,1,1,1
3475,4574,3,2,2,2,2,1,1,1,1
8610,4457,3,2,2,2,2,1,1,1,1
8112,3426,3,2,2,2,2,1,1,1,1
2111,7934,3,2,2,2,2,1,1,1,1
4564,3337,3,2,2,2,2,1,1,1,1
3048,6119,3,2,2,2,2,1,1,1,1
9876,3122,3,2,2,2,2,1,1,1,1
6896,2982,3,2,2,2,2,1,1,1,1
8394,3413,3,2,2,2,2,1,1,1,1
3347,6575,3,2,2,2,2,1,1,1,1
1337,4495,3,2,2,2,2,1,1,1,1
2463,6331,3,2,2,2,2,1,1,1,1
5604,3307,3,2,2,2,2,1,1,1,1
9249,9136,3,2,2,2,2,1,1,1,1
1767,44,3,2,2,2,2,1,1,1,1
3614,5502,3,2,2,2,2,1,1,1,1
1628,5261,3,2,2,2,2,1,1,1,1
8409,7005,3,2,2,2,2,1,1,1,1
7256,9742,3,2,2,2,2,1,1,1,1
9505,2434,3,2,2,2,2,1,1,1,1
3763,826,3,2,2,2,2,1,1,1,1
2801,3620,3,2,2,2,2,1,1,1,1
2838,9532,3,2,2,2,2,1,1,1,1
4570,894,3,2,2,2,2,1,1,1,1
8115,2344,3,2,2,2,2,1,1,1,1
8341,7925,3,2,2,2,2,1,1,1,1
3799,1684,3,2,2,2,2,1,1,1,1
556,5167,3,2,2,2,2,1,1,1,1
9528,9396,3,2,2,2,2,1,1,1,1
4373,7175,3,2,2,2,2,1,1,1,1
704,3514,3,2,2,2,2,1,1,1,1
6822,4917,3,2,2,2,2,1,1,1,1
2400,3608,3,2,2,2,2,1,1,1,1
6429,988,3,2,2,2,2,1,1,1,1
4191,3378,3,2,2,2,2,1,1,1,1
1412,163,3,2,2,2,2,1,1,1,1
7346,6803,3,2,2,2,2,1,1,1,1
2918,3260,3,2,2,2,2,1,1,1,1
3389,4313,3,2,2,2,2,1,1,1,1
6892,1130,3,2,2,2,2,1,1,1,1
6469,8552,3,2,2,2,2,1,1,1,1
2623,906,3,2,2,2,2,1,1,1,1
5723,2227,3,2,2,2,2,1,1,1,1
160,4431,3,2,2,2,2,1,1,1,1
8433,9155,3,2,2,2,2,1,1,1,1
2294,3499,3,2,2,2,2,1,1,1,1
8180,6177,3,2,2,2,2,1,1,1,1
3630,6395,3,2,2,2,2,1,1,1,1
972,4448,3,2,2,2,2,1,1,1,1
7420,2013,3,2,2,2,2,1,1,1,1
7133,6591,3,2,2,2,2,1,1,1,1
2533,4509,3,2,2,2,2,1,1,1,1
7830,1557,3,2,2,2,2,1,1,1,1
11,1870,3,2,2,2,2,1,1,1,1
9027,7264,3,2,2,2,2,1,1,1,1
9652,2738,3,2,2,2,2,1,1,1,1
985,8541,3,2,2,2,2,1,1,1,1
6533,159,3,2,2,2,2,1,1,1,1
9317,4378,3,2,2,2,2,1,1,1,1
8480,7144,3,2,2,2,2,1,1,1,1
8525,7022,3,2,2,2,2,1,1,1,1
6172,4845,3,2,2,2,2,1,1,1,1
2181,9189,3,2,2,2,2,1,1,1,1
1639,5800,3,2,2,2,2,1,1,1,1
6768,9716,3,2,2,2,2,1,1,1,1
536,134,3,2,2,2,2,1,1,1,1
2988,1116,3,2,2,2,2,1,1,1,1
2976,3127,3,2,2,2,2,1,1,1,1
7412,5034,3,2,2,2,2,1,1,1,1
2745,7795,3,2,2,2,2,1,1,1,1
5407,4646,3,2,2,2,2,1,1,1,1
593,1234,3,2,2,2,2,1,1,1,1
8472,4317,3,2,2,2,2,1,1,1,1
3222,5247,3,2,2,2,2,1,1,1,1
7052,8903,3,2,2,2,2,1,1,1,1
6171,2813,3,2,2,2,2,1,1,1,1
609,8527,3,2,2,2,2,1,1,1,1
2945,6783,3,2,2,2,2,1,1,1,1
865,989,3,2,2,2,2,1,1,1,1
2607,4004,3,2,2,2,2,1,1,1,1
6199,6255,3,2,2,2,2,1,1,1,1
2839,7844,3,2,2,2,2,1,1,1,1
4981,6066,3,2,2,2,2,1,1,1,1
3324,1819,3,2,2,2,2,1,1,1,1
1268,2114,3,2,2,2,2,2,1,1,1
7139,6579,3,2,2,2,2,2,1,1,1
5887,4810,3,2,2,2,2,2,1,1,1
2767,9200,3,2,2,2,2,2,1,1,1
3261,8752,3,2,2,2,2,2,1,1,1
8442,6741,3,2,2,2,2,2,1,1,1
1220,9128,3,2,2,2,2,2,1,1,1
3123,1222,3,2,2,2,2,2,1,1,1
7573,2540,3,2,2,2,2,2,1,1,1
8871,5639,3,2,2,2,2,2,1,1,1
186,1063,3,2,2,2,2,2,1,1,1
4416,5516,3,2,2,2,2,2,1,1,1
8204,1984,3,2,2,2,2,2,1,1,1
4375,9823,3,2,2,2,2,2,1,1,1
7027,8286,3,2,2,2,2,2,1,1,1
8050,9913,3,2,2,2,2,2,1,1,1
1943,703,3,2,2,2,2,2,1,1,1
614,6291,3,2,2,2,2,2,1,1,1
1597,2576,3,2,2,2,2,2,1,1,1
4298,5954,3,2,2,2,2,2,1,1,1
2423,3229,3,2,2,2,2,2,1,1,1
7591,4837,3,2,2,2,2,2,1,1,1
12,9441,3,2,2,2,2,2,1,1,1
7766,8402,3,2,2,2,2,2,1,1,1
5318,3086,3,2,2,2,2,2,1,1,1
5927,9839,3,2,2,2,2,2,1,1,1
8396,3945,3,2,2,2,2,2,1,1,1
6649,6451,3,2,2,2,2,2,1,1,1
9235,487,3,2,2,2,2,2,1,1,1
3566,1790,3,2,2,2,2,2,1,1,1
4111,654,3,2,2,2,2,2,1,1,1
1202,7707,3,2,2,2,2,2,1,1,1
4685,7634,3,2,2,2,2,2,1,1,1
2073,3105,3,2,2,2,2,2,1,1,1
7579,1568,3,2,2,2,2,2,1,1,1
556,2792,3,2,2,2,2,2,1,1,1
6423,8107,3,2,2,2,2,2,1,1,1
6080,6913,3,2,2,2,2,2,1,1,1
3146,5944,3,2,2,2,2,2,1,1,1
6708,5127,3,2,2,2,2,2,1,1,1
1987,6756,3,2,2,2,2,2,1,1,1
1629,7125,3,2,2,2,2,2,1,1,1
473,4430,3,2,2,2,2,2,1,1,1
2945,1639,3,2,2,2,2,2,1,1,1
5680,9122,3,2,2,2,2,2,1,1,1
6397,6301,3,2,2,2,2,2,1,1,1
5910,6966,3,2,2,2,2,2,1,1,1
7747,722,3,2,2,2,2,2,1,1,1
1085,3938,3,2,2,2,2,2,1,1,1
1270,4144,3,2,2,2,2,2,1,1,1
3545,5067,3,2,2,2,2,2,1,1,1
4360,272,3,2,2,2,2,2,1,1,1
8532,5882,3,2,2,2,2,2,1,1,1
8948,241,3,2,2,2,2,2,1,1,1
5020,5023,3,2,2,2,2,2,1,1,1
2819,600,3,2,2,2,2,2,1,1,1
9503,6552,3,2,2,2,2,2,1,1,1
5862,7392,3,2,2,2,2,2,1,1,1
3832,7829,3,2,2,2,2,2,1,1,1
8495,3448,3,2,2,2,2,2,1,1,1
7546,1516,3,2,2,2,2,2,1,1,1
9066,6430,3,2,2,2,2,2,1,1,1
713,8054,3,2,2,2,2,2,1,1,1
4636,1622,3,2,2,2,2,2,1,1,1
524,1704,3,2,2,2,2,2,1,1,1
9894,3496,3,2,2,2,2,2,1,1,1
520,6748,3,2,2,2,2,2,1,1,1
1786,8012,3,2,2,2,2,2,1,1,1
5546,4997,3,2,2,2,2,2,1,1,1
4813,7632,3,2,2,2,2,2,1,1,1
161,4254,3,2,2,2,2,2,1,1,1
4427,4487,3,2,2,2,2,2,1,1,1
9586,8412,3,2,2,2,2,2,1,1,1
8325,5950,3,2,2,2,2,2,1,1,1
4021,9460,3,2,2,2,2,2,1,1,1
6266,4248,3,2,2,2,2,2,1,1,1
7080,6952,3,2,2,2,2,2,1,1,1
6034,7490,3,2,2,2,2,2,1,1,1
6394,8535,3,2,2,2,2,2,1,1,1
6318,2347,3,2,2,2,2,2,1,1,1
8083,4278,3,2,2,2,2,2,1,1,1
3349,1592,3,2,2,2,2,2,1,1,1
1659,2391,3,2,2,2,2,2,1,1,1
1266,1287,3,2,2,2,2,2,1,1,1
662,2261,3,2,2,2,2,2,1,1,1
7765,2151,3,2,2,2,2,2,1,1,1
7394,9995,3,2,2,2,2,2,1,1,1
329,9629,3,2,2,2,2,2,1,1,1
8919,4631,3,2,2,2,2,2,1,1,1
5975,9195,3,2,2,2,2,2,1,1,1
1051,236,3,2,2,2,2,2,1,1,1
8821,4628,3,2,2,2,2,2,1,1,1
2607,4409,3,2,2,2,2,2,1,1,1
3093,6387,3,2,2,2,2,2,1,1,1
3511,6093,3,2,2,2,2,2,1,1,1
6874,6850,3,2,2,2,2,2,1,1,1
7564,9470,3,2,2,2,2,2,1,1,1
2541,6236,3,2,2,2,2,2,1,1,1
5212,110,3,2,2,2,2,2,1,1,1
6942,8607,3,2,2,2,2,2,1,1,1
1857,1312,3,2,2,2,2,2,1,1,1
5141,161,3,2,2,2,2,2,1,1,1
126,9658,3,2,2,2,2,2,1,1,1
8671,2239,3,2,2,2,2,2,1,1,1
1505,297,3,2,2,2,2,2,1,1,1
9861,1602,3,2,2,2,2,2,1,1,1
7358,8972,3,2,2,2,2,2,1,1,1
114,2525,3,2,2,2,2,2,1,1,1
9512,137,3,2,2,2,2,2,1,1,1
2037,4235,3,2,2,2,2,2,1,1,1
4208,2044,3,2,2,2,2,2,1,1,1
9952,9688,3,2,2,2,2,2,1,1,1
5063,2476,3,2,2,2,2,2,1,1,1
8113,16,3,2,2,2,2,2,1,1,1
9120,8999,3,2,2,2,2,2,1,1,1
8439,7511,3,2,2,2,2,2,1,1,1
8775,9024,3,2,2,2,2,2,1,1,1
4454,2005,3,2,2,2,2,2,1,1,1
5499,7811,3,2,2,2,2,2,1,1,1
4256,4959,3,2,2,2,2,2,1,1,1
